geoid10,downMean,upMean,downStdDev,upStdDev,tests,income,lon,lat
060470003031053,1.0522572569175002,0.45889299441250003,0.8202222247212498,0.3311067358999999,8,35873,37.3146059,-120.7452245
060470004021032,19.597670650125,5.650905240150001,8.77168018625,1.5188281529625,8,85208,37.4228152,-120.8542355
060470005031073,12.230774141625,4.7941858508749995,5.4869447240625,1.2676608410999999,8,49375,37.4220669,-120.6487927
060470007012029,16.68283324125,8.79805,9.158975333,2.6662483828,8,31023,37.3433321,-120.6008652
060470007021016,3.9999795988374998,3.983907926825,2.1268585825749997,1.095562139725,8,83550,37.3285141,-120.5965003
060470008022003,6.115932615125001,3.8800828125,3.0850092715,1.0537469599125,8,59167,37.3489054,-120.589605
060470009012089,9.231535156566666,3.0250949704866668,4.3318489217166665,1.29826796015,8,32770,37.1238927,-120.4828083
060470009013064,6.4990589052142855,2.6459826272428573,2.6165439342285715,0.7363684791000001,8,102014,37.2047191,-120.5109225
060470009023023,18.16105029975,9.108115625,7.4629609031625,2.3629257869999996,8,31944,37.3262572,-120.5684653
060470010021001,18.367590094,9.845459375,8.9402076495,2.7334233429,8,80019,37.3523812,-120.470517
060470015011000,11.376709488462502,5.327325490062499,5.5941120392625,1.3822885865125,8,45179,37.311938,-120.5154229
060470015011018,9.7169908235,4.236066723,5.040226088937501,1.2112230809375,8,45179,37.2999803,-120.5098134
060470019021011,11.706385800143748,3.9042112036249996,5.390107139795001,1.2016815447374998,8,38500,37.2286976,-120.2511966
060470020001045,30.531740396157147,10.904194581285713,15.861796914871425,3.5549046508857143,8,25719,37.2960896,-121.0105472
060470021001004,15.36501540725,8.3537125,6.387887016625001,2.1577621924625,8,42500,37.0957129,-120.91328
060470021001475,13.498872787842856,3.767631390057143,6.430599993442857,1.0727041146714285,8,42500,36.9275131,-120.9160281
060470021003007,11.589363358125,6.141653124999999,5.09409254175,1.4618459547999998,8,30000,37.1009225,-121.0272629
060470023011007,9.582279319249999,7.3356203125,4.3840120804125,1.752468877825,8,53493,37.0489186,-120.8833511
060470024011170,17.44329008,7.493551785714287,7.670126503042858,2.326289237642857,8,32175,36.9764366,-120.6653523
060470025001046,12.44269509438,4.796103846159999,5.3379399929,0.87076280202,8,45556,37.5463837,-120.5114911
060470026001030,16.932897458124998,7.3944390625,9.304078142375,2.0059992902125003,8,58395,37.2970099,-120.4161441
060470026001051,20.37337573725,8.1953425,10.486451335625002,2.30234546705,8,58395,37.3001141,-120.4071088
060490001002022,12.685135061249998,6.0469124999999995,5.13701528125,0.9672429388000001,8,28636,41.489361,-120.5405137
060490001005020,15.121804115,8.915343750000002,4.91244744725,1.702619551175,8,24688,41.4923668,-120.5632976
060490002001068,8.578909269999999,3.886898934066666,2.9889820240000002,1.0025220976000002,8,34419,41.9451405,-121.3249728
060490002001202,7.627181352000001,1.22065957384,3.26685067334,0.45910336422000003,7,34419,41.8899211,-121.3600483
060490002001337,11.078631025,0.523500646,5.6593416645,0.4278030802,7,34419,41.8039175,-121.299554
060490002001347,10.37395,4.3962125,3.136520715,0.58586038565,8,34419,41.7750666,-121.3024338
060490002001375,9.4725981705,6.0069875,3.108713968,0.61980853355,8,34419,41.8247333,-121.3639503
060490002001530,9.590188414500002,12.350249999999999,2.2631947345,4.3479688979999995,8,34419,41.6423512,-121.3326058
060490002001620,10.005590116499999,1.52168214285,3.1395152745,0.5375473799,8,34419,41.5881764,-121.4356184
060490002002290,11.64475,2.00845,3.493715878,0.6671741883,8,36950,41.3738111,-121.205956
060490002002350,5.25278737665,0.6127197025,2.44774801545,0.48050618745,8,36950,41.3443263,-120.9332841
060490002002450,10.8458375,4.4601500000000005,2.9021507785000002,0.5693376403,8,36950,41.202734,-121.1076178
